comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
334959,2014-09-22,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
335562,2014-09-24,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
335900,2014-09-24,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
335901,2014-09-24,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
335312,2014-09-29,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
340828,2014-11-13,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
343199,2014-12-11,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
347429,2015-01-16,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
349026,2015-02-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
348606,2015-02-25,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
351635,2015-03-24,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
351775,2015-03-24,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
352929,2015-04-01,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
352680,2015-04-30,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
355619,2015-06-02,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
355654,2015-06-02,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
357517,2015-06-03,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
357045,2015-06-25,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
363706,2015-10-15,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
362942,2015-10-28,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
365049,2015-11-30,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
366043,2015-12-07,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
369481,2016-01-26,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
369928,2016-02-03,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
370063,2016-02-03,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
372822,2016-02-03,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
370881,2016-02-08,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
372549,2016-02-18,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
370141,2016-02-23,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
370839,2016-02-25,Graham Flack,"Deputy Minister, Heritage",1,Graham Flack,"Deputy Minister, Heritage",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
377005,2016-05-03,Graham Flack,"Deputy Minister, Canadian Heritage",1,Graham Flack,"Deputy Minister, Canadian Heritage",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
376037,2016-05-04,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
376965,2016-05-04,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
380424,2016-06-02,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
380442,2016-06-02,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
380268,2016-06-10,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
381520,2016-07-13,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
383469,2016-08-18,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
384313,2016-08-18,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
383044,2016-08-22,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
382945,2016-08-31,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
385738,2016-09-15,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
385070,2016-09-16,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
384311,2016-09-21,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
384831,2016-09-29,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
385358,2016-09-29,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
411788,2016-09-30,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
393046,2016-10-04,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
386536,2016-10-13,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
389822,2016-11-15,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
389845,2016-11-21,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
390491,2016-11-22,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
389580,2016-12-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
392413,2016-12-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
389669,2016-12-07,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
391786,2016-12-15,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
392170,2016-12-15,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
393350,2017-01-23,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
396105,2017-02-01,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
396294,2017-02-01,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
396759,2017-02-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
395046,2017-02-22,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
396792,2017-02-22,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
396118,2017-03-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
397600,2017-03-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
397474,2017-03-22,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
397518,2017-03-22,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
398182,2017-04-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
398452,2017-04-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
398605,2017-04-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
400709,2017-04-11,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
401388,2017-04-20,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
400011,2017-04-21,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
400014,2017-04-21,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
400016,2017-04-25,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
400018,2017-04-25,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
400753,2017-05-02,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
403426,2017-05-23,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
401485,2017-05-25,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
401834,2017-06-01,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
404956,2017-06-01,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
402280,2017-06-07,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
406151,2017-06-20,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
406236,2017-07-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
406531,2017-07-27,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
407921,2017-08-08,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
408086,2017-08-08,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
407728,2017-08-10,Graham Flack,"Deputy Minister, Canadian Heritage",1,Graham Flack,"Deputy Minister, Canadian Heritage",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
407335,2017-08-11,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
409012,2017-08-11,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
411794,2017-10-03,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
412478,2017-10-04,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
413253,2017-10-04,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
417260,2017-11-08,Graham Flack,"Deputy Minister, Canadian Heritage",1,Graham Flack,"Deputy Minister, Canadian Heritage",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
417149,2017-12-13,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
418059,2017-12-20,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
418948,2018-02-07,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
509246,2018-02-07,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
420252,2018-02-13,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
423660,2018-03-07,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
424934,2018-05-01,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
427888,2018-05-01,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
425019,2018-05-01,Graham Flack,"Deputy Minister, Canadian Heritage",1,Graham Flack,"Deputy Minister, Canadian Heritage",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
425123,2018-05-01,Graham Flack,"Deputy Minister, Canadian Heritage",1,Graham Flack,"Deputy Minister, Canadian Heritage",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
427163,2018-05-23,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
427393,2018-05-23,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
428546,2018-06-12,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
431719,2018-07-17,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
431951,2018-08-07,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
434460,2018-09-24,Graham Flack,"Deputy Minister, Canadian Heritage",1,Graham Flack,"Deputy Minister, Canadian Heritage",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
437145,2018-10-12,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
437575,2018-10-23,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
439486,2018-10-23,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
441622,2018-11-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
441301,2018-11-20,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
443798,2018-12-05,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
444961,2019-01-09,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
444438,2019-01-31,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
445018,2019-01-31,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
449479,2019-03-08,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
451383,2019-04-26,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
459356,2019-08-22,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
459995,2019-09-10,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
461589,2019-11-14,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
462266,2020-01-08,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
467708,2020-02-06,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
